9.999999999999912500e+13 5.420894337537274852e-06
9.893085837570090625e+13 5.537432508188075506e-06
9.787314738953006250e+13 5.653970678826376496e-06
9.682674483177784375e+13 5.770508849456592556e-06
9.579152979932759375e+13 5.887047020089470840e-06
9.476738268169092188e+13 6.003585190719265078e-06
9.375418514718231250e+13 6.120123361348321549e-06
9.275182012925215625e+13 6.236661531977798149e-06
9.176017181295545312e+13 6.353199702605933896e-06
9.077912562157557812e+13 6.469737873230287641e-06
8.980856820338068750e+13 6.586276043850545982e-06
8.884838741853209375e+13 6.702814214466279472e-06
8.789847232612217188e+13 6.819352385077436444e-06
8.695871317136134375e+13 6.935890555683822926e-06
8.602900137289160938e+13 7.052428726285512610e-06
8.510922951024592188e+13 7.168966896882082828e-06
8.419929131143178125e+13 7.285505067471715845e-06
8.329908164065712500e+13 7.402043238054764875e-06
8.240849648617812500e+13 7.518581408636829653e-06
8.152743294828603125e+13 7.635119579217635740e-06
8.065578922741351562e+13 7.751657749799315965e-06
7.979346461237696875e+13 7.868195920381951643e-06
7.894035946873609375e+13 7.984734090965593596e-06
7.809637522728490625e+13 8.101272261549958916e-06
7.726141437266159375e+13 8.217810432134761304e-06
7.643538043208165625e+13 8.334348602719650090e-06
7.561817796419131250e+13 8.450886773304477890e-06
7.480971254803995312e+13 8.567424943889651278e-06
7.400989077217075000e+13 8.683963114476137568e-06
7.321862022382754688e+13 8.800501285063618275e-06
7.243580947827750000e+13 8.917039455650817767e-06
7.166136808824760938e+13 9.033577626237842770e-06
7.089520657347434375e+13 9.150115796825840166e-06
7.013723641036510938e+13 9.266653967414872637e-06
6.938737002176918750e+13 9.383192138005307795e-06
6.864552076686037500e+13 9.499730308597906274e-06
6.791160293112535156e+13 9.616268479192329263e-06
6.718553171646030469e+13 9.732806649788681793e-06
6.646722323137330469e+13 9.849344820386889325e-06
6.575659448129123438e+13 9.965882990986475826e-06
6.505356335897051562e+13 1.008242116158727697e-05
6.435804863501031250e+13 1.019895933218932326e-05
6.366996994846708594e+13 1.031549750279308563e-05
6.298924779756963281e+13 1.043203567340063763e-05
6.231580353053323438e+13 1.054857384401308209e-05
6.164955933647217188e+13 1.066511201462626686e-05
6.099043823640928906e+13 1.078165018523842841e-05
6.033836407438171094e+13 1.089818835585189948e-05
5.969326150864167188e+13 1.101472652646545355e-05
5.905505600295137500e+13 1.113126469707923633e-05
5.842367381797098438e+13 1.124780286769418293e-05
5.779904200273862500e+13 1.136434103831079987e-05
5.718108838624151562e+13 1.148087920892901093e-05
5.656974156907725000e+13 1.159741737954948018e-05
5.596493091520409375e+13 1.171395555017196537e-05
5.536658654377989844e+13 1.183049372079616327e-05
5.477463932108704688e+13 1.194703189142239234e-05
5.418902085254588281e+13 1.206357006205002919e-05
5.360966347481146875e+13 1.218010823268136248e-05
5.303650024795586719e+13 1.229664640331814051e-05
5.246946494773374219e+13 1.241318457395834224e-05
5.190849205793076562e+13 1.252972274459801203e-05
5.135351676279369531e+13 1.264626091523617919e-05
5.080447493954151562e+13 1.276279908587516628e-05
5.026130315095653125e+13 1.287933725651399412e-05
4.972393863805475781e+13 1.299587542715305575e-05
4.919231931283462500e+13 1.311241359779425020e-05
4.866638375110323438e+13 1.322895176843675078e-05
4.814607118537930469e+13 1.334548993908175857e-05
4.763132149787197656e+13 1.346202810972932949e-05
4.712207521353474219e+13 1.357856628037905357e-05
4.661827349319355469e+13 1.369510445103068347e-05
4.611985812674846875e+13 1.381164262168426493e-05
4.562677152644794531e+13 1.392818079233915930e-05
4.513895672023506250e+13 1.404471896299565625e-05
4.465635734516490625e+13 1.416125713365369988e-05
4.417891764089238281e+13 1.427779530431318178e-05
4.370658244322900781e+13 1.439433347497456103e-05
4.323929717777006250e+13 1.451087164563773937e-05
4.277700785358835938e+13 1.462740981630281338e-05
4.231966105699616406e+13 1.474394798696985250e-05
4.186720394537373438e+13 1.486048615763878898e-05
4.141958424106375781e+13 1.497702432830953641e-05
4.097675022533113281e+13 1.509356249898214732e-05
4.053865073238724219e+13 1.521010066965648617e-05
4.010523514347826562e+13 1.532663884033260549e-05
3.967645338103650781e+13 1.544317701101050866e-05
3.925225590289442188e+13 1.555971518169018382e-05
3.883259369656037500e+13 1.567625335237169196e-05
3.841741827355569531e+13 1.579279152305506018e-05
3.800668166381221094e+13 1.590932969374028171e-05
3.760033641012973438e+13 1.602586786442738705e-05
3.719833556269273438e+13 1.614240603511636263e-05
3.680063267364571875e+13 1.625894420580719152e-05
3.640718179172653906e+13 1.637548237649990082e-05
3.601793745695713281e+13 1.649202054719446005e-05
3.563285469539096875e+13 1.660855871789088274e-05
3.525188901391682812e+13 1.672509688858914181e-05
3.487499639511750000e+13 1.684163505928931178e-05
3.450213329218466406e+13 1.695817322999136894e-05
3.413325662388693359e+13 1.707471140069532684e-05
3.376832376959229297e+13 1.719124957140118548e-05
3.340729256434366406e+13 1.730778774210895164e-05
3.305012129398705469e+13 1.742432591281863887e-05
3.269676869035185938e+13 1.754086408353024040e-05
3.234719392648267969e+13 1.765740225424376639e-05
3.200135661192206250e+13 1.777394042495921683e-05
3.165921678804376953e+13 1.789047859567660190e-05
3.132073492343586328e+13 1.800701676639592159e-05
3.098587190933317969e+13 1.812355493711718607e-05
3.065458905509865234e+13 1.824009310784040211e-05
3.032684808375291016e+13 1.835663127856557649e-05
3.000261112755170312e+13 1.847316944929271599e-05
2.968184072361060156e+13 1.858970762002182400e-05
2.936449980957646094e+13 1.870624579075291406e-05
2.905055171934519531e+13 1.882278396148598279e-05
2.873996017882528516e+13 1.893932213222104374e-05
2.843268930174661719e+13 1.905586030295810030e-05
2.812870358551424609e+13 1.917239847369711859e-05
2.782796790710583984e+13 1.928893664443822058e-05
2.753044751901461328e+13 1.940547481518127074e-05
2.723610804523314062e+13 1.952201298592637412e-05
2.694491547728261328e+13 1.963855115667350698e-05
2.665683617028290625e+13 1.975508932742267950e-05
2.637183683906532812e+13 1.987162749817389506e-05
2.608988455432676562e+13 1.998816566892716045e-05
2.581094673882500391e+13 2.010470383968248581e-05
2.553499116361467969e+13 2.022124201043987455e-05
2.526198594432350000e+13 2.033778018119934022e-05
2.499189953746827344e+13 2.045431835196088281e-05
2.472470073681030469e+13 2.057085652272451926e-05
2.446035866974980078e+13 2.068739469349025297e-05
2.419884279375877344e+13 2.080393286425808732e-05
2.394012289285210938e+13 2.092047103502803248e-05
2.368416907409638672e+13 2.103700920580009860e-05
2.343095176415596094e+13 2.115354737657429586e-05
2.318044170587604297e+13 2.127008554735062765e-05
2.293260995490224609e+13 2.138662371812910412e-05
2.268742787633633594e+13 2.150316188890973206e-05
2.244486714142769531e+13 2.161970005969252840e-05
2.220489972430017188e+13 2.173623823047748975e-05
2.196749789871398438e+13 2.185277640126459918e-05
2.173263423486191016e+13 2.196931457205392784e-05
2.150028159620042969e+13 2.208585274284545540e-05
2.127041313631403516e+13 2.220239091363919201e-05
2.104300229581341797e+13 2.231892908443515125e-05
2.081802279926676562e+13 2.243546725523332632e-05
2.059544865216382812e+13 2.255200542603373755e-05
2.037525413791249609e+13 2.266854359683639851e-05
2.015741381486744141e+13 2.278508176764131596e-05
1.994190251339057422e+13 2.290161993844849330e-05
1.972869533294286328e+13 2.301815810925795085e-05
1.951776763920730859e+13 2.313469628006969200e-05
1.930909506124266016e+13 2.325123445088372352e-05
1.910265348866752344e+13 2.336777262170006237e-05
1.889841906887464453e+13 2.348431079251871531e-05
1.869636820427491797e+13 2.360084896333969928e-05
1.849647754957088281e+13 2.371738713416302106e-05
1.829872400905936719e+13 2.383392530498869421e-05
1.810308473396298438e+13 2.395046347581672211e-05
1.790953711979013672e+13 2.406700164664712509e-05
1.771805880372324609e+13 2.418353981747990993e-05
1.752862766203499805e+13 2.430007798831505629e-05
1.734122180753185742e+13 2.441661615915264211e-05
1.715581958702558398e+13 2.453315432999264706e-05
1.697239957883111328e+13 2.464969250083508807e-05
1.679094059029154492e+13 2.476623067167996853e-05
1.661142165532948438e+13 2.488276884252730201e-05
1.643382203202459766e+13 2.499930701337710882e-05
1.625812120021706250e+13 2.511584518422939913e-05
1.608429885913662305e+13 2.523238335508417633e-05
1.591233492505700000e+13 2.534892152594146413e-05
1.574220952897540820e+13 2.546545969680127271e-05
1.557390301431682422e+13 2.558199786766361561e-05
1.540739593466286523e+13 2.569853603852850299e-05
1.524266905150488672e+13 2.581507420939595519e-05
1.507970333202116016e+13 2.593161238026598915e-05
1.491847994687777344e+13 2.604815055113860486e-05
1.475898026805305664e+13 2.616468872201383283e-05
1.460118586668527930e+13 2.628122689289167304e-05
1.444507851094333594e+13 2.639776506377214922e-05
1.429064016392022070e+13 2.651430323465527492e-05
1.413785298154901172e+13 2.663084140554106369e-05
1.398669931054117188e+13 2.674737957642949859e-05
1.383716168634668555e+13 2.686391774732066094e-05
1.368922283113644922e+13 2.698045591821453718e-05
1.354286565180577539e+13 2.709699408911114086e-05
1.339807323799947461e+13 2.721353226001048894e-05
1.325482886015800586e+13 2.733007043091259834e-05
1.311311596758450391e+13 2.744660860181747923e-05
1.297291818653250586e+13 2.756314677272516211e-05
1.283421931831407617e+13 2.767968494363565375e-05
1.269700333742820312e+13 2.779622311454897448e-05
1.256125438970916797e+13 2.791276128546514123e-05
1.242695679049474609e+13 2.802929945638417435e-05
1.229409502281395898e+13 2.814583762730608739e-05
1.216265373559422461e+13 2.826237579823090405e-05
1.203261774188766992e+13 2.837891396915864466e-05
1.190397201711640430e+13 2.849545214008931601e-05
1.177670169733654688e+13 2.861199031102295537e-05
1.165079207752083594e+13 2.872852848195956612e-05
1.152622860985957031e+13 2.884506665289918214e-05
1.140299690207974023e+13 2.896160482384181021e-05
1.128108271578211914e+13 2.907814299478747065e-05
1.116047196479616992e+13 2.919468116573615670e-05
1.104115071355231055e+13 2.931121933668800726e-05
1.092310517547221289e+13 2.942775750764287327e-05
1.080632171137531641e+13 2.954429567860090039e-05
1.069078682790338086e+13 2.966083384956207510e-05
1.057648717596122461e+13 2.977737202052641092e-05
1.046340954917441406e+13 2.989391019149394176e-05
1.035154088236334570e+13 3.001044836246468455e-05
1.024086825003370508e+13 3.012698653343865622e-05
1.013137886488300977e+13 3.024352470441588728e-05
1.002306007632314648e+13 3.036006287539639805e-05
9.915899369018712891e+12 3.047660104638021903e-05
9.809884361440962891e+12 3.059313921736736037e-05
9.705002804437232422e+12 3.070967738835786274e-05
9.601242579815638672e+12 3.082621555935174647e-05
9.498591698944941406e+12 3.094275373034903188e-05
9.397038301369341797e+12 3.105929190134973931e-05
9.296570653438111328e+12 3.117583007235391618e-05
9.197177146949869141e+12 3.129236824336156927e-05
9.098846297811339844e+12 3.140890641437272569e-05
9.001566744710480469e+12 3.152544458538741933e-05
8.905327247803783203e+12 3.164198275640563661e-05
8.810116687417468750e+12 3.175852092742751986e-05
8.715924062763035156e+12 3.187505909845294710e-05
8.622738490665739258e+12 3.199159726948209450e-05
8.530549204307635742e+12 3.210813544051484687e-05
8.439345551983102539e+12 3.222467361155133974e-05
8.349116995868450195e+12 3.234121178259156634e-05
8.259853110804224609e+12 3.245774995363556053e-05
8.171543583090685547e+12 3.257428812468334944e-05
8.084178209296153320e+12 3.269082629573496015e-05
7.997746895078083008e+12 3.280736446679044012e-05
7.912239654016746094e+12 3.292390263784980288e-05
7.827646606461383789e+12 3.304044080891308909e-05
7.743957978388701172e+12 3.315697897998032587e-05
7.661164100273546875e+12 3.327351715105155387e-05
7.579255405971692383e+12 3.339005532212680020e-05
7.498222431614538086e+12 3.350659349320610550e-05
7.418055814515643555e+12 3.362313166428949689e-05
7.338746292088947266e+12 3.373966983537702181e-05
7.260284700778545898e+12 3.385620800646870057e-05
7.182661974999929688e+12 3.397274617756457384e-05
7.105869146092529297e+12 3.408928434866468227e-05
7.029897341283454102e+12 3.420582251976904620e-05
6.954737782662348633e+12 3.432236069087769273e-05
6.880381786167049805e+12 3.443889886199075738e-05
6.806820760580495117e+12 3.455543703310813173e-05
6.734046206537721680e+12 3.467197520422996487e-05
6.662049715544117188e+12 3.478851337535625679e-05
6.590822969003759766e+12 3.490505154648704814e-05
6.520357737258298828e+12 3.502158971762237959e-05
6.450645878636087891e+12 3.513812788876229858e-05
6.381679338511478516e+12 3.525466605990683897e-05
6.313450148374179688e+12 3.537120423105604821e-05
6.245950424908560547e+12 3.548774240220996696e-05
6.179172369082798828e+12 3.560428057336863586e-05
6.113108265247768555e+12 3.572081874453209558e-05
6.047750480245557617e+12 3.583735691570040033e-05
5.983091462527525391e+12 3.595389508687359077e-05
5.919123741281778320e+12 3.607043325805172110e-05
5.855839925569985352e+12 3.618697142923481844e-05
5.793232703473411133e+12 3.630350960042294376e-05
5.731294841248088867e+12 3.642004777161613773e-05
5.670019182489018555e+12 3.653658594281445455e-05
