1.000000000000000000e+07 3.801207418402231530e-01
1.456348477501244470e+07 3.353303363809044257e-01
2.120950887920192629e+07 2.958124399960199158e-01
3.088843596477478370e+07 2.609456976311083087e-01
4.498432668969444185e+07 2.301818853969910539e-01
6.551285568595509231e+07 2.030372881770989291e-01
9.540954763499943912e+07 1.790850964312422355e-01
1.389495494373136163e+08 1.579486918011556718e-01
2.023589647725155652e+08 1.392957268003947313e-01
2.947051702551809549e+08 1.228328953006564417e-01
4.291934260128778219e+08 1.083013185022335956e-01
6.250551925273976326e+08 9.547247145722947970e-02
9.102981779915226698e+08 8.414458369521018999e-02
1.325711365590110779e+09 7.413945909732252981e-02
1.930697728883245707e+09 6.529966290828677355e-02
2.811768697974225044e+09 5.748603073736158198e-02
4.094915062380419254e+09 5.057545877086486869e-02
5.963623316594636917e+09 4.445893826869515980e-02
8.685113737513521194e+09 3.903980421971820630e-02
1.264855216855295753e+10 3.423216334539818523e-02
1.842069969326716232e+10 2.995948745324236370e-02
2.682695795279727173e+10 2.615335224619733459e-02
3.906939937054621124e+10 2.275232900174439105e-02
5.689866029018281555e+10 1.970106795390437482e-02
8.286427728546859741e+10 1.694967845920083635e-02
1.206792640639326477e+11 1.445362815289796127e-02
1.757510624854789429e+11 1.217456660814920412e-02
2.559547922699533081e+11 1.008268749794478947e-02
3.727593720314937744e+11 8.161235514744914418e-03
5.428675439323859253e+11 6.412834710057869342e-03
7.906043210907669678e+11 4.864278293749025629e-03
1.151395399326447998e+12 3.561358788447021358e-03
1.676832936811003174e+12 2.544497470323044998e-03
2.442053094548654785e+12 1.811870613536264692e-03
3.556480306223121094e+12 1.304193085824728983e-03
5.179474679231202148e+12 9.396707838759364717e-04
7.543120063354607422e+12 6.672913048388908700e-04
1.098541141987557227e+13 4.705009986599917229e-04
1.599858719606057422e+13 3.306819994759595564e-04
2.329951810515362500e+13 2.289038922177475733e-04
3.393221771895329688e+13 1.566808225399584243e-04
4.941713361323817969e+13 1.051281197679340148e-04
7.196856730011528125e+13 6.899510261389832117e-05
1.048113134154683125e+14 4.390923236277216027e-05
1.526417967175230312e+14 2.686377189574636011e-05
2.222996482526190938e+14 1.561910887302410866e-05
3.237457542817640000e+14 8.497603273791619289e-06
4.714866363457390000e+14 4.238512433712797547e-06
6.866488450042998750e+14 1.886583435873232751e-06
1.000000000000000000e+15 7.230358323069609973e-07
