1.000000000000000048e-04 4.294605436750169929e+02
1.010372699238005166e-04 4.337609578423076186e+02
1.020852991365491452e-04 4.381043871405872210e+02
1.031441992411143572e-04 4.424912604750385867e+02
1.042140829979873234e-04 4.469220108659597486e+02
1.052950643372899586e-04 4.513970755060596503e+02
1.063872583709069545e-04 4.559168959122157503e+02
1.074907814047443251e-04 4.604819179714816073e+02
1.086057509511138955e-04 4.650925919839301059e+02
1.097322857412473941e-04 4.697493727059122079e+02
1.108705057379401880e-04 4.744527193937461789e+02
1.120205321483253795e-04 4.792030958478129037e+02
1.131824874367811252e-04 4.840009704570894087e+02
1.143564953379721649e-04 4.888468162441113236e+02
1.155426808700252901e-04 4.937411109103655349e+02
1.167411703478428729e-04 4.986843368814587620e+02
1.179520913965536672e-04 5.036769812548414507e+02
1.191755729651038120e-04 5.087195357369211024e+02
1.204117453399877773e-04 5.138124968614885120e+02
1.216607401591226150e-04 5.189563660613150660e+02
1.229226904258662995e-04 5.241516497159028631e+02
1.241977305231802139e-04 5.293988591997091362e+02
1.254859962279398730e-04 5.346985109308050141e+02
1.267876247253937351e-04 5.400511264200340520e+02
1.281027546237713222e-04 5.454572323206124338e+02
1.294315259690436836e-04 5.509173604782242819e+02
1.307740802598364883e-04 5.564320479815698945e+02
1.321305604624985381e-04 5.620018371221090092e+02
1.335011110263250775e-04 5.676272752253968292e+02
1.348858778989405621e-04 5.733089149337744175e+02
1.362850085418405616e-04 5.790473143207053681e+02
1.376986519460940428e-04 5.848430369433425540e+02
1.391269586482094759e-04 5.906966518955814536e+02
1.405700807461657395e-04 5.966087338616255238e+02
1.420281719156078239e-04 6.025798631700565693e+02
1.435013874262121313e-04 6.086106258484172713e+02
1.449898841582205320e-04 6.147016136783013280e+02
1.464938206191469707e-04 6.208534242077918179e+02
1.480133569606556488e-04 6.270666605348158100e+02
1.495486549956158765e-04 6.333419315263721501e+02
1.510998782153336235e-04 6.396798520082976438e+02
1.526671918069604720e-04 6.460810428230921616e+02
1.542507626710849322e-04 6.525461308877041802e+02
